BFN,BUS_PROF_NAME,FULL_ADDRESS,LICENSES,LIC_STATUS,ISSUE_DATE,END_DATE,ADDRESS_ID,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,ZIP,COUNCIL_DIST,POLICE_DIST,CENSUS_TRACT,NEIGHBORHOOD,ZONE_DISTRICT,X_COORD,Y_COORD
2021-BFN-0006078,CRAVE HOTDOGS & BARBECUE,6300 E HAMPDEN AVEUNIT A ,LIQUOR - HOTEL AND RESTAURANT,PENDING,2021-08-03 00:00:00,2021-08-03 13:10:10.000001,270115.0,6300 E Hampden Ave Unit A,None,Denver,CO,80222,4,3,06809,Hampden South,S-MX-5A,3164267.0,1663110.0
2019-BFN-0006413,KUM & GO #335,16351 GREEN VALLEY RANCH BLVD,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2020-10-06 09:43:02,2021-10-29 00:00:00,32600961.0,16351 Green Valley Ranch Blvd,None,Denver,CO,None,11,5,08303,Gateway - Green Valley Ranch,PUD,3197449.0,1711355.0
2010-BFN-1047187,7-ELEVEN STORE 34357H,621 17TH STUNIT 100 ,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2020-08-06 12:37:40.000001,2021-11-24 00:00:00,55126.0,621 17th St,None,Denver,CO,80293,9,6,01702,CBD,D-C,3143478.0,1697084.0
2015-BFN-0001966,BROOKLYN FINEST PIZZA,1600 CHAMPA STSUITE 1-825 ,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2021-02-22 16:08:01,2022-02-13 00:00:00,270358.0,1600 Champa St,None,Denver,CO,80202,9,6,01702,CBD,D-TD,3142378.0,1697203.0
2005-BFN-1013374,THE IRISH ROVER,54 S BROADWAY ,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2021-04-20 11:18:07,2022-04-07 00:00:00,80943.0,54 S Broadway,None,Denver,CO,80209,7,3,02802,Speer,G-MS-5,3144218.0,1685938.0
2021-BFN-0006029,SASSABIRD FINE ART,840 N SANTA FE DR,LIQUOR - ART GALLERY PERMIT,PENDING,2021-07-30 00:00:00,2021-07-30 15:35:52,67586.0,840 N Santa Fe Dr,None,Denver,CO,80204,3,1,01800,Lincoln Park,C-MS-5,3141103.0,1691079.0
2011-BFN-1052695,WILLIAMS & GRAHAM/OCCIDENTAL TAVERN,3160 S TEJON ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2020-11-04 13:01:35,2021-10-04 00:00:00,371661.0,3160 N Tejon St,None,Denver,CO,80211,1,1,01102,Highland,C-MX-3,3137472.0,1702793.0
2005-BFN-1016767,LA GRANDE MEXICANA LLC,2538 W 32ND AVE # B ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2021-06-25 15:05:58,2022-04-28 00:00:00,None,None,None,None,None,80211,1,1,00402,Highland,U-MS-2X,3135416.0,1702754.0
2013-BFN-1065576,7-ELEVEN STORE 34442A,1726 CHAMPA STSUITE 150 ,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2021-08-25 08:59:53.000001,2022-07-16 00:00:00,183789.0,1726 Champa St,None,Denver,CO,80202,9,6,01702,CBD,D-C,3142838.0,1697655.0
2015-BFN-0004639,ACES HIGH SPIRITS,8763 E NORTHFIELD BLVD,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2020-11-02 09:52:40,2021-10-06 00:00:00,495140.0,8763 E Northfield Blvd,None,Denver,CO,80238,8,5,04105,Central Park,M-MX-5,3172413.0,1711743.0
2020-BFN-0004848,SMASHFACE,1937 MARKET ST,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2021-06-10 15:21:24.000001,2022-01-07 00:00:00,43498.0,1937 Market St,None,Denver,CO,80202,9,6,01701,Union Station,D-LD,3142198.0,1699699.0
2019-BFN-0009668,LITTLE ANITA'S MEXICAN FOOD,1550 S COLORADO BLVDUNIT 103 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2021-02-22 13:10:02,2022-03-23 00:00:00,352903.0,1550 S Colorado Blvd Unit 103,None,Denver,CO,80222,6,3,05104,Virginia Village,B-4,3157610.0,1676127.0
2011-BFN-1055246,NECIO LATIN EATERY,4001 N TEJON ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2021-08-25 11:02:01,2022-08-06 00:00:00,33101.0,4001 N Tejon St,None,Denver,CO,80211,1,1,00401,Sunnyside,U-MS-2,3137294.0,1706432.0
2002-BFN-74209,QUE BUENO MEXICAN GRILLE,8900 PENA BLVD BC-19 ,LIQUOR - HOTEL AND RESTAURANT,DELINQUENT,2021-06-26 03:00:33,2021-06-25 00:00:00,158181.0,8900 Pena Blvd,None,Denver,CO,80249,11,7,08313,DIA,DIA,3231979.0,1738721.0
2009-BFN-1044685,CHAMPA FINE WINE & LIQUORS,1600 CHAMPA ST,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2021-07-29 14:40:04,2022-07-07 00:00:00,270358.0,1600 Champa St,None,Denver,CO,80202,9,6,01702,CBD,D-TD,3142378.0,1697203.0
2017-BFN-0008667,LEO'S SPORTS BAR AND BILLIARDS,2525 N FEDERAL BLVD,LIQUOR - LODGING AND ENTERTAINMENT,LICENSE ISSUED - ACTIVE,2021-03-25 13:57:52,2022-02-19 00:00:00,52614.0,2525 N Federal Blvd,None,Denver,CO,80211,1,1,00502,Sloan Lake,G-MX-3,3133431.0,1699888.0
2002-BFN-97218,SOBO 151,151 S BROADWAY ,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2021-02-01 12:20:28,2022-01-15 00:00:00,80548.0,151 S Broadway,None,Denver,CO,80209,7,3,02100,Baker,U-MS-3,3144051.0,1685204.0
2006-BFN-1021996,PARK AVENUE WINE & SPIRITS,3480 PARK AVENUE W UNIT E ,LIQUOR - STORE,DELINQUENT,2021-08-02 03:00:23,2021-08-01 00:00:00,270149.0,3480 Park Ave W Unit E,None,Denver,CO,80216,9,1,01500,Globeville,R-MU-30,3142356.0,1704128.0
2012-BFN-1063878,RORY'S TAVERN,404 N BROADWAY ,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2021-04-12 16:34:35,2022-01-16 00:00:00,183959.0,404 N Broadway,None,Denver,CO,80203,7,3,02802,Speer,C-MS-8,3144257.0,1688547.0
2015-BFN-0002674,BOWMAN'S VINYL AND LOUNGE,1312 S BROADWAY ,LIQUOR - TAVERN AND CABARET,DELINQUENT,2021-07-17 03:00:28.000001,2021-07-16 00:00:00,104324.0,1312 S Broadway,None,Denver,CO,80210,7,3,03001,Platt Park,U-MS-3,3144341.0,1677589.0
2018-BFN-0005586,LA JAULA SPORTS BAR AND GRILL,1750 W MISSISSIPPI AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2020-11-09 08:30:22,2021-10-28 00:00:00,245877.0,1750 W Mississippi Ave,None,Denver,CO,80223,7,4,01401,Ruby Hill,E-MX-3A,3138539.0,1678950.0
2017-BFN-0001862,VIALE PIZZA & KITCHEN,1390 S COLORADO BLVD 190 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2021-06-29 09:01:33,2022-05-17 00:00:00,498808.0,1390 S Colorado Blvd Ste 190,None,Denver,CO,80222,6,3,05103,Virginia Village,S-MX-5,3157688.0,1677272.0
2013-BFN-1068571,HILTON GARDEN INN,7675 E UNION AVE,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2021-06-28 04:59:45,2022-04-21 00:00:00,157921.0,7675 E Union Ave,None,Denver,CO,80237,4,3,06804,Hampden South,B-8,3168784.0,1654516.0
2018-BFN-0007146,CHEBA HUT STAPLETON,3990 N CENTRAL PARK BLVDSTE 110 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2020-12-29 11:22:33.000001,2021-11-28 00:00:00,32577644.0,3990 N Central Park Blvd Ste 110,None,Denver,CO,None,8,5,04105,Central Park,M-IMX-8,3173647.0,1707136.0
2007-BFN-1027844,LARIMER SQUARE PARKING LLC,1432 MARKET ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2020-12-31 12:44:29.000001,2021-12-15 00:00:00,179693.0,1432 Market St,None,Denver,CO,80202,9,6,01701,Union Station,D-LD,3140598.0,1697813.0
2016-BFN-0004159,COOHILLS,1400 WEWATTA STSUITE 100 ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2020-08-28 13:06:48.000001,2021-09-07 00:00:00,379461.0,1400 Wewatta St Ste 100,None,Denver,CO,80202,9,6,01701,Union Station,D-LD,3139563.0,1698613.0
2014-BFN-0004903,DRIP DENVER,955 LINCOLN UNIT G ,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2020-12-22 08:41:16,2021-10-16 00:00:00,352467.0,955 N Lincoln St Unit G,None,Denver,CO,80203,10,6,02702,Capitol Hill,D-GT,3144445.0,1691677.0
2002-BFN-65986,RISTORANTE PIATTI,190 SAINT PAUL ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2021-08-27 09:20:57.000001,2022-03-07 00:00:00,84949.0,190 N Saint Paul St,None,Denver,CO,80206,10,3,03800,Cherry Creek,C-CCN-5,3154533.0,1687312.0
2001-BFN-81129,CROWN LANES,2325 S FEDERAL BLVD,LIQUOR - TAVERN,LICENSE ISSUED - ACTIVE,2021-08-06 10:07:29,2022-08-01 00:00:00,117159.0,2325 S Federal Blvd,None,Denver,CO,80219,2,4,04603,Harvey Park,B-3,3133083.0,1670779.0
2020-BFN-0007162,BLEND BEER WINE & SPIRITS,3435 E 1ST AVE,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2021-06-07 00:00:00,2022-04-04 00:00:00,32670324.0,3435 E 1st Ave,None,Denver,CO,80206,10,3,03800,Cherry Creek,C-MX-5,3155657.0,1686867.0
2019-BFN-0005567,PIZZERIA LOCALE #3354,7505 E 29TH PL,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2020-10-20 08:49:32.000001,2021-09-11 00:00:00,32569492.0,7505 E 29th Pl,None,Denver,CO,80238,8,5,04105,Central Park,C-MU-20,3168621.0,1701728.0
2011-BFN-1055803,VILLAGE WEST LIQUOR,8555 W BELLEVIEW AVESUITE 2603 ,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2020-09-30 09:02:03,2021-10-25 00:00:00,155994.0,8555 W Belleview Ave,None,Denver,CO,80123,2,4,12014,Marston,B-2,3114526.0,1653012.0
2018-BFN-0007951,MARIA EMPANADA,1700 PLATTE STSTE 160 ,LIQUOR - BEER & WINE AND CABARET,LICENSE ISSUED - ACTIVE,2021-02-12 11:34:50,2022-01-14 00:00:00,32589141.0,1700 Platte St Ste 160,None,Denver,CO,None,1,1,01102,Highland,C-MX-5,3138760.0,1701534.0
2021-BFN-0003171,CHOICE MARKET AT PARQ ON SPEER,939 N BANNOCK ST,LIQUOR - FERMENTED MALT BEVERAGE,PENDING,2021-05-17 00:00:00,2021-05-13 11:40:47,518575.0,939 N Bannock St,None,Denver,CO,None,10,6,02000,Civic Center,D-GT,3143325.0,1691609.0
2014-BFN-1074615,SKYE LIQUOR,2907 N INCA ST,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2021-01-28 15:47:07,2022-01-26 00:00:00,354341.0,2907 N Inca St,None,Denver,CO,80202,9,6,01600,Five Points,R-MU-30,3140976.0,1701581.0
2001-BFN-15667,SAFEWAY STORE #1614,560 N CORONA ST,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2021-01-26 14:08:15.000001,2022-01-13 00:00:00,82221.0,560 N Corona St,None,Denver,CO,80218,10,3,02801,Speer,PUD,3148144.0,1689376.0
2021-BFN-0001971,UNWINED,114 S BROADWAY ,LIQUOR - TAVERN,PENDING,2021-04-02 00:00:00,2021-04-02 13:03:03,81294.0,114 S Broadway,None,Denver,CO,80209,7,3,02802,Speer,U-MS-3,3144221.0,1685517.0
2005-BFN-1017550,VENICE RISTORANTE & WINE BAR,1700 WYNKOOP ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2021-04-19 14:55:28,2022-04-20 00:00:00,171355.0,1700 Wynkoop St,None,Denver,CO,80202,9,6,01701,Union Station,D-LD,3140845.0,1699550.0
2012-BFN-1061998,VINO VOLO,9100 PENA BLVDUNIT CC-13 ,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2020-12-23 09:22:42.000001,2021-10-29 00:00:00,221161.0,9100 Pena Blvd,None,Denver,CO,80249,11,7,08313,DIA,DIA,3231969.0,1740241.0
2002-BFN-53928,GARNER GALLERIA THEATRE,1385 CURTIS STUNIT 1B ,LIQUOR - ARTS,LICENSE ISSUED - ACTIVE,2021-03-17 15:48:28,2022-03-02 00:00:00,223947.0,1385 Curtis St,None,Denver,CO,80204,9,6,01702,CBD,D-TD,3141285.0,1696724.0
2006-BFN-1019095,FNG RESTAURANT,3940 W 32ND AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2021-04-02 15:04:50,2022-03-06 00:00:00,None,None,None,None,None,80212,1,1,00303,West Highland,U-MX-2,3129611.0,1702757.0
2006-BFN-1024499,PT'S SHOWCLUB,1601 W EVANS AVE,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2021-03-12 00:00:00,2022-03-09 00:00:00,176850.0,1601 W Evans Ave,None,Denver,CO,80223,7,4,05400,College View - South Platte,S-CC-3,3138823.0,1672511.0
2010-BFN-1050388,VINNY'S LIQUOR,5201 E 38TH AVE,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2020-09-22 08:48:20,2021-11-09 00:00:00,10972.0,5201 E 38th Ave,None,Denver,CO,80207,8,2,04101,Northeast Park Hill,I-MX-3,3161166.0,1705671.0
2002-BFN-85035,CIRCLE K # 2741141,4797 S WADSWORTH BLVD,LIQUOR - FERMENTED MALT BEVERAGE,DELINQUENT,2021-06-14 03:00:22,2021-06-13 00:00:00,250364.0,4797 S Wadsworth Blvd,None,Denver,CO,80235-1362,2,4,12010,Marston,R-2-A,3117748.0,1655236.0
2019-BFN-0009998,SLATER'S 50/50,3600 BLAKE ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2021-03-22 02:54:13,2022-03-03 00:00:00,524681.0,3600 Blake St,None,Denver,CO,None,9,2,01600,Five Points,C-MX-8,3147673.0,1705539.0
2005-BFN-1015755,GOLD NUGGET LIQUORS,4050 TEJON ST,LIQUOR - STORE,DELINQUENT,2021-08-17 03:00:39,2021-08-16 00:00:00,33107.0,4050 N Tejon St,None,Denver,CO,80211,1,1,01101,Sunnyside,U-MS-2,3137486.0,1706695.0
2019-BFN-0010934,THE BEER SPA,3004 N DOWNING ST,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2021-01-22 11:41:52.000001,2022-01-20 00:00:00,40873.0,3004 N Downing St,None,Denver,CO,80205,9,2,02300,Whittier,C-MS-5,3148105.0,1702005.0
2010-BFN-1046297,KENNEDY GOLF COURSE,10500 E HAMPDEN AVE,LIQUOR - HOTEL AND RESTAURANT WITH OPTIONAL PREMISES,DELINQUENT,2021-08-03 03:00:18,2021-08-02 00:00:00,148122.0,10500 E Hampden Ave,None,Denver,CO,80014,4,3,07006,Kennedy,OS-A,3178264.0,1663244.0
2005-BFN-1014081,FAMOUS DAVE'S,7557 E 36TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2021-06-29 10:35:01,2022-06-04 00:00:00,167565.0,7557 E 36th Ave,None,Denver,CO,80238,8,5,04105,Central Park,C-MU-20,3168628.0,1705028.0
2002-BFN-69202,SPOT BAR & GRILL,98 S PENNSYLVANIA ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2021-01-22 11:27:31,2022-01-27 00:00:00,246420.0,98 S Pennsylvania St,None,Denver,CO,80209,7,3,02802,Speer,G-MS-3,3145915.0,1685676.0
2010-BFN-1047605,OKINAWA,2301 E COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2020-12-30 14:10:16.000001,2021-12-16 00:00:00,58401.0,2301 E Colfax Ave,None,Denver,CO,80206,9,2,03701,City Park,C-MS-5,3151986.0,1695019.0
2012-BFN-1059213,HAPA SUSHI GRILL & SAKE BAR,1514 BLAKE ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,DELINQUENT,2021-08-09 03:00:29,2021-08-08 00:00:00,53976.0,1514 Blake St,None,Denver,CO,80202,9,6,01701,Union Station,D-LD,3140631.0,1698338.0
2007-BFN-1028275,EMBASSY SUITES BY HILTON DENVER INTERNATIONAL AIRPORT,7001 YAMPA ST,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2021-02-01 08:13:16,2022-01-15 00:00:00,166443.0,7001 N Yampa St,None,Denver,CO,80249,11,5,08313,DIA,C-MU-20,3203574.0,1725857.0
2006-BFN-1019105,TIMBERLINE STEAKS AND GRILL,9100 PENA BLVD,LIQUOR - HOTEL AND RESTAURANT,DELINQUENT,2021-07-27 03:00:21,2021-07-26 00:00:00,221161.0,9100 Pena Blvd,None,Denver,CO,80249,11,7,08313,DIA,DIA,3231969.0,1740241.0
2014-BFN-1074682,7-ELEVEN STORE 35979A,2950 W EVANS AVE,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2020-11-03 08:59:59,2021-11-23 00:00:00,116496.0,2950 W Evans Ave,None,Denver,CO,80219,7,4,05400,College View - South Platte,S-MX-3,3134071.0,1672276.0
2017-BFN-0008470,HOME2 SUITES DENVER INTERNATIONAL AIRPORT,6792 N TOWER RD,LIQUOR - BEER & WINE,DELINQUENT,2021-08-26 03:01:20,2021-08-25 00:00:00,271203.0,6792 N Tower Rd,None,Denver,CO,80249,11,5,08313,DIA,C-MU-20,3204654.0,1724265.0
2011-BFN-1055369,EL TAMARINDO RESTAURANT,7700 E COLFAX AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2020-09-21 10:26:35,2021-09-11 00:00:00,125647.0,7700 E Colfax Ave,None,Denver,CO,80220,5,2,04404,East Colfax,E-MS-3,3169184.0,1694939.0
2008-BFN-1032015,THE ROO BAR,3480 PARK AVE,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2021-08-26 11:58:17,2022-07-10 00:00:00,270148.0,3480 Park Ave W Unit A,None,Denver,CO,80216,9,1,01500,Globeville,R-MU-30,3142261.0,1704121.0
2014-BFN-1072991,HOTEL TEATRO/THE NICKEL,1100 14TH ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,DELINQUENT,2021-08-05 08:01:32,2021-08-04 00:00:00,246294.0,1100 14th St,None,Denver,CO,80202,9,6,01702,CBD,D-TD,3141033.0,1696984.0
2009-BFN-1043485,EARNEST HALL,2915 W 44TH AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2021-01-29 09:51:17,2022-01-27 00:00:00,233163.0,2915 W 44th Ave,None,Denver,CO,80211,1,1,00202,Sunnyside,U-MS-3,3133731.0,1708186.0
2009-BFN-1039888,7 ELEVEN 13213A,567 E LOUISIANA AVE,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2021-05-26 10:06:40.000001,2022-06-14 00:00:00,104110.0,567 E Louisiana Ave,None,Denver,CO,80210,7,3,03001,Platt Park,U-MS-5,3146122.0,1677804.0
2015-BFN-0002853,OTRA VEZ,614 16TH ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2020-11-02 10:29:29.000001,2021-09-30 00:00:00,270381.0,614 16th St,None,Denver,CO,80202,9,6,01702,CBD,D-C,3142930.0,1696439.0
2013-BFN-1067859,QUEEN LIQUOR,2426 W EVANS AVE,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2020-08-24 12:56:45,2022-02-04 00:00:00,116481.0,2426 W Evans Ave,None,Denver,CO,80219,7,4,05400,College View - South Platte,S-CC-3,3136069.0,1672361.0
2014-BFN-1074684,MARLEE WINE & SPIRITS,4317 W FLORIDA AVE,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2021-01-28 15:58:45,2022-01-29 00:00:00,164903.0,4317 W Florida Ave,None,Denver,CO,80219,3,4,04601,Mar Lee,PUD,3128614.0,1676774.0
2001-BFN-40479,KING SOOPERS #5,1355 N KRAMERIA ST,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2020-11-03 09:07:24,2021-12-27 00:00:00,166484.0,1355 N Krameria St,None,Denver,CO,80220,5,2,04304,Montclair,PUD,3163859.0,1694063.0
2011-BFN-1054713,VOODOO COMEDY PLAYHOUSE,1260 22ND ST,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2021-08-10 13:58:16,2021-09-20 00:00:00,253759.0,1260 22nd St,None,Denver,CO,80205,9,6,01600,Five Points,C-MX-8,3143399.0,1700102.0
2014-BFN-1074330,PIZZERIA LOCALE,3484 W 32ND AVE,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2020-10-08 10:07:48,2021-09-24 00:00:00,245596.0,3484 W 32nd Ave,None,Denver,CO,80211,1,1,00303,West Highland,U-MS-3,3130935.0,1702793.0
2012-BFN-1061091,EMBASSY SUITES DENVER - DOWNTOWN,1420 STOUT ST,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2020-12-18 14:34:15.000001,2021-12-14 00:00:00,55264.0,1420 Stout St,None,Denver,CO,80202,9,6,01702,CBD,D-C,3142052.0,1696365.0
2006-BFN-1020459,BOOTLEGGER LIQUORS,2375 W ALAMEDA AVE,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2021-03-19 17:56:51,2022-03-09 00:00:00,246281.0,2375 W Alameda Ave,None,Denver,CO,80223,7,4,01000,Valverde,E-MX-3A,3136316.0,1684416.0
2002-BFN-26159,WYNKOOP BREWING CO,1634 18TH ST,LIQUOR - BREW PUB AND CABARET,LICENSE ISSUED - ACTIVE,2021-07-23 14:09:41,2022-07-04 00:00:00,None,None,None,None,None,80202,9,6,01701,Union Station,D-LD,3140994.0,1699680.0
2011-BFN-1053453,COCHINO TACO,176 S BROADWAY ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2021-02-25 10:16:31,2021-12-19 00:00:00,81315.0,176 S Broadway,None,Denver,CO,80209,7,3,02802,Speer,U-MS-3,3144280.0,1685039.0
2013-BFN-1066128,THE DISTRICT,1320 E 17TH AVE,LIQUOR - HOTEL AND RESTAURANT,DELINQUENT,2021-07-19 03:00:20.000001,2021-07-18 00:00:00,57550.0,1320 E 17th Ave,None,Denver,CO,80218,9,6,03102,City Park West,C-MS-5,3148975.0,1695973.0
2014-BFN-1072822,IDEAL MARKET,900 E 11TH AVE,LIQUOR - FERMENTED MALT BEVERAGE,DELINQUENT,2021-06-11 03:00:40,2021-06-10 00:00:00,65713.0,900 E 11th Ave,None,Denver,CO,80218,10,6,02703,Capitol Hill,G-MS-3,3147415.0,1692411.0
2010-BFN-1051066,SUNNY GARDEN RESTAURANT,6460 E YALE AVEUNIT G-20D ,LIQUOR - HOTEL AND RESTAURANT,DELINQUENT,2021-08-02 03:00:24,2021-08-01 00:00:00,174835.0,6460 E Yale Ave # G-20C,None,Denver,CO,80222,4,3,06812,Hampden,B-3,3164683.0,1668330.0
2008-BFN-1031230,MR. B'S WINE & SPIRITS,2101 MARKET STSUITE A ,LIQUOR - STORE,DELINQUENT,2021-08-27 03:01:07,2021-08-26 00:00:00,43442.0,2101 Market St,None,Denver,CO,80205,9,6,01600,Five Points,R-MU-30,3142826.0,1700311.0
2006-BFN-1018994,7-ELEVEN STORE 13198B,607 E ALAMEDA AVE,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2021-08-25 11:17:02,2022-07-31 00:00:00,186860.0,607 E Alameda Ave,None,Denver,CO,80209,7,3,02803,Speer,U-MS-2,3146242.0,1684375.0
2002-BFN-97235,THE SQUIRE LOUNGE,1800 E COLFAX AVE,LIQUOR - TAVERN AND CABARET,LICENSE ISSUED - ACTIVE,2021-03-19 17:20:55,2022-03-20 00:00:00,176604.0,1800 E Colfax Ave,None,Denver,CO,80218,10,6,03201,Cheesman Park,G-MS-5,3150272.0,1694774.0
2021-BFN-0003120,HIMCHULI INDIAN AND NEPALI CUISINE,3490 LARIMER ST,LIQUOR - HOTEL AND RESTAURANT,PENDING,2021-05-12 00:00:00,2021-05-12 12:35:41,507383.0,3490 Larimer St,None,Denver,CO,80205,9,2,01600,Five Points,I-MX-3,3147703.0,1704584.0
2010-BFN-1051214,PUNCH BOWL SOCIAL FOOD & DRINK,65 BROADWAY ,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2021-02-22 14:40:25,2022-03-10 00:00:00,80011.0,65 N Broadway,None,Denver,CO,80203,7,3,02100,Baker,U-MS-5,3144025.0,1686793.0
2001-BFN-69288,JAX FISH HOUSE,1521 17TH ,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2020-09-25 13:32:42,2021-09-16 00:00:00,250357.0,1521 17th St,None,Denver,CO,None,9,6,01701,Union Station,D-LD,3141102.0,1699121.0
2019-BFN-0008482,HYATT PLACE DENVER PENA STATION,6110 N PANASONIC WAY,LIQUOR - HOTEL AND RESTAURANT AND CABARET,LICENSE ISSUED - ACTIVE,2020-10-09 12:50:20,2021-10-30 00:00:00,32575880.0,6110 N Panasonic Way,None,Denver,CO,80249,11,5,08313,DIA,S-MX-8A,3201960.0,1719930.0
2001-BFN-6194,SEVENTEETH STREET LIQOURS,2001 E 17TH AVE,LIQUOR - STORE,LICENSE ISSUED - ACTIVE,2021-01-19 11:43:34,2021-12-21 00:00:00,260560.0,2001 E 17th Ave,None,Denver,CO,80206,9,6,03102,City Park West,G-MS-3,3150931.0,1696100.0
2013-BFN-1069818,GARLIC KNOT MAYFAIR,6217 E 14TH AVE,LIQUOR - BEER & WINE,LICENSE ISSUED - ACTIVE,2020-12-18 15:14:35,2022-01-29 00:00:00,182160.0,6217 E 14th Ave,None,Denver,CO,80220,5,2,04304,Montclair,C-MX-5,3164303.0,1694508.0
2002-BFN-97844,"CAPITOL HILL MANSION BED & BREAKFAST, INC",1207 N PENNSYLVANIA ST,LIQUOR - BED & BREAKFAST,LICENSE ISSUED - ACTIVE,2021-02-22 15:46:34,2022-03-12 00:00:00,66924.0,1207 N Pennsylvania St,None,Denver,CO,80203,10,6,02701,Capitol Hill,G-MU-5,3145844.0,1693150.0
2017-BFN-0009086,SAVE-A-LOT PECOS,4860 N PECOS ST,LIQUOR - FERMENTED MALT BEVERAGE,LICENSE ISSUED - ACTIVE,2021-04-07 15:22:11,2022-03-12 00:00:00,176297.0,4860 N Pecos St,None,Denver,CO,80221,1,1,00201,Chaffee Park,E-CC-3X,3138874.0,1711094.0
2014-BFN-0005656,WOODGRAIN BAGELS,7559 E ACADEMY BLVD,LIQUOR - HOTEL AND RESTAURANT,LICENSE ISSUED - ACTIVE,2021-06-29 08:52:27,2022-05-23 00:00:00,377869.0,7559 E Academy Blvd,None,Denver,CO,80230,5,3,04405,Lowry Field,C-MX-8,3169625.0,1687470.0
